ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,diff_gain,failsafe_ack,flood_alarm,gps_fix,gun_pan_us,heading,heading_mag,heap,js_freeze,lat,lon,low_volt_alarm,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,poll_fail,port_us,pump,pump_cycle,pump_manual,pump_phase,pump_phase_ms,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rssi,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wifi_assoc,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-08-02T10:26:27.980Z,0.13.3,,,16.48,,,,,false,,,,,,,,,147.8,,,,,false,,true,,151.3,,,,38.874165,-77.050682,,,,,,,,,,,,,,,,AUTO,,,,,1593,false,,,,,,,,,,,-89,1444,12,,1.9,,351,true,,9,23.2,1,38.874031,-77.050476,true,,
2026-08-02T10:26:28.980Z,0.13.3,,,16.52,,,,,false,,,,,,,,,159.3,,,,,false,,true,,163.7,,,,38.874157,-77.050682,,,,,,,,,,,,,,,,AUTO,,,,,1581,false,,,,,,,,,,,-91,1428,12,,2.1,,352,true,,9,22.7,1,38.874031,-77.050476,true,,
2026-08-02T10:26:29.980Z,0.13.3,,,16.52,,,,,false,,,,,,,,,164.0,,,,,false,,true,,173.8,,,,38.874145,-77.050674,,,,,,,,,,,,,,,,AUTO,,,,,1624,false,,,,,,,,,,,-91,1413,12,,2.3,,353,true,,9,21.4,1,38.874031,-77.050476,true,,
2026-08-02T10:26:30.980Z,0.13.3,,,16.52,,,,,false,,,,,,,,,160.7,,,,,false,,true,,171.9,,,,38.874134,-77.050674,,,,,,,,,,,,,,,,AUTO,,,,,1586,false,,,,,,,,,,,-92,1429,12,,2.3,,354,true,,9,20.6,1,38.874031,-77.050476,true,,
2026-08-02T10:26:31.981Z,0.13.3,,,16.56,,,,,false,,,,,,,,,149.7,,,,,false,,true,,157.0,,,,38.874126,-77.050667,,,,,,,,,,,,,,,,AUTO,,,,,1679,false,,,,,,,,,,,-90,1473,12,,2.3,,355,true,,9,19.6,1,38.874031,-77.050476,true,,
2026-08-02T10:26:32.981Z,0.13.3,,,16.57,,,,,false,,,,,,,,,149.7,,,,,false,,true,,131.3,,,,38.874126,-77.050667,,,,,,,,,,,,,,,,AUTO,,,,,1740,false,,,,,,,,,,,-94,1521,12,,2.3,,356,true,,9,19.6,1,38.874031,-77.050476,true,,
2026-08-02T10:26:33.981Z,0.13.3,,,16.52,,,,,false,,,,,,,,,126.7,,,,,false,,true,,116.4,,,,38.874115,-77.050644,,,,,,,,,,,,,,,,AUTO,,,,,1670,false,,,,,,,,,,,-86,1510,12,,2.3,,357,true,,9,17.3,1,38.874031,-77.050476,true,,
2026-08-02T10:26:34.981Z,0.13.3,,,16.56,,,,,false,,,,,,,,,127.3,,,,,false,,true,,119.7,,,,38.874107,-77.050629,,,,,,,,,,,,,,,,AUTO,,,,,1639,false,,,,,,,,,,,-90,1500,12,,2.2,,358,true,,9,15.7,1,38.874031,-77.050476,true,,
2026-08-02T10:26:35.981Z,0.13.3,,,16.60,,,,,false,,,,,,,,,133.7,,,,,false,,true,,125.0,,,,38.874100,-77.050621,,,,,,,,,,,,,,,,AUTO,,,,,1608,false,,,,,,,,,,,-91,1500,12,,2.0,,359,true,,9,14.7,1,38.874031,-77.050476,true,,
2026-08-02T10:26:36.981Z,0.13.3,,,16.59,,,,,false,,,,,,,,,140.4,,,,,false,,true,,136.5,,,,38.874092,-77.050621,,,,,,,,,,,,,,,,AUTO,,,,,1580,false,,,,,,,,,,,-89,1448,12,,1.9,,360,true,,9,14.3,1,38.874031,-77.050476,true,,
2026-08-02T10:26:37.983Z,0.13.3,,,16.54,,,,,false,,,,,,,,,148.7,,,,,false,,true,,144.1,,,,38.874081,-77.050613,,,,,,,,,,,,,,,,AUTO,,,,,1656,false,,,,,,,,,,,-92,1444,12,,2.0,,361,true,,9,13.1,1,38.874031,-77.050476,true,,
2026-08-02T10:26:38.983Z,0.13.3,,,16.57,,,,,false,,,,,,,,,151.9,,,,,false,,true,,146.9,,,,38.874073,-77.050606,,,,,,,,,,,,,,,,AUTO,,,,,1593,false,,,,,,,,,,,-90,1442,12,,2.3,,362,true,,9,12.2,1,38.874031,-77.050476,true,,
2026-08-02T10:26:39.983Z,0.13.3,,,16.60,,,,,false,,,,,,,,,145.8,,,,,false,,true,,133.9,,,,38.874062,-77.050598,,,,,,,,,,,,,,,,AUTO,,,,,1624,false,,,,,,,,,,,-89,1471,12,,2.2,,363,true,,9,11.1,1,38.874031,-77.050476,true,,
2026-08-02T10:26:40.983Z,0.13.3,,,16.56,,,,,false,,,,,,,,,136.2,,,,,false,,true,,120.3,,,,38.874058,-77.050590,,,,,,,,,,,,,,,,AUTO,,,,,1710,false,,,,,,,,,,,-91,1496,12,,2.2,,364,true,,9,10.3,1,38.874031,-77.050476,true,,
2026-08-02T10:26:41.983Z,0.13.3,,,16.60,,,,,false,,,,,,,,,125.4,,,,,false,,true,,114.5,,,,38.874050,-77.050583,,,,,,,,,,,,,,,,AUTO,,,,,1671,false,,,,,,,,,,,-89,1493,12,,2.2,,365,true,,9,9.5,1,38.874031,-77.050476,true,,
2026-08-02T10:26:42.983Z,0.13.3,,,16.53,,,,,false,,,,,,,,,120.5,,,,,false,,true,,111.1,,,,38.874046,-77.050568,,,,,,,,,,,,,,,,AUTO,,,,,1646,false,,,,,,,,,,,-92,1493,12,,2.2,,366,true,,9,8.1,1,38.874031,-77.050476,true,,
2026-08-02T10:26:43.983Z,0.13.3,,,16.58,,,,,false,,,,,,,,,117.6,,,,,false,,true,,105.8,,,,38.874043,-77.050560,,,,,,,,,,,,,,,,AUTO,,,,,1664,false,,,,,,,,,,,-92,1500,12,,2.1,,367,true,,9,7.4,1,38.874031,-77.050476,true,,
2026-08-02T10:26:44.984Z,0.13.3,,,16.55,,,,,false,,,,,,,,,115.1,,,,,false,,true,,105.4,,,,38.874039,-77.050545,,,,,,,,,,,,,,,,AUTO,,,,,1621,false,,,,,,,,,,,-95,1500,12,,2.1,,368,true,,9,6.0,1,38.874031,-77.050476,true,,
2026-08-02T10:26:45.984Z,0.13.3,,,16.56,,,,,false,,,,,,,,,113.1,,,,,false,,true,,100.4,,,,38.874035,-77.050529,,,,,,,,,,,,,,,,AUTO,,,,,1740,false,,,,,,,,,,,-90,1530,12,,2.2,,369,true,,9,80.7,2,38.873653,-77.049736,true,,
2026-08-02T10:26:46.984Z,0.13.3,,,16.40,,,,,false,,,,,,,,,115.5,,,,,false,,true,,106.3,,,,38.874031,-77.050522,,,,,,,,,,,,,,,,AUTO,,,,,1666,false,,,,,,,,,,,-90,1509,12,,2.0,,370,true,,9,79.9,2,38.873653,-77.049736,true,,
2026-08-02T10:26:47.985Z,0.13.3,,,16.58,,,,,false,,,,,,,,,115.5,,,,,false,,true,,120.3,,,,38.874027,-77.050514,,,,,,,,,,,,,,,,AUTO,,,,,1643,false,,,,,,,,,,,-90,1500,12,,2.0,,371,true,,9,79.2,2,38.873653,-77.049736,true,,
2026-08-02T10:26:48.985Z,0.13.3,,,16.56,,,,,false,,,,,,,,,133.6,,,,,false,,true,,134.3,,,,38.874020,-77.050507,,,,,,,,,,,,,,,,AUTO,,,,,1617,false,,,,,,,,,,,-90,1469,12,,1.9,,372,true,,9,78.2,2,38.873653,-77.049736,true,,
2026-08-02T10:26:49.985Z,0.13.3,,,16.54,,,,,false,,,,,,,,,142.6,,,,,false,,true,,145.4,,,,38.874012,-77.050499,,,,,,,,,,,,,,,,AUTO,,,,,1618,false,,,,,,,,,,,-90,1442,12,,2.1,,373,true,,9,77.1,2,38.873653,-77.049736,true,,
2026-08-02T10:26:50.985Z,0.13.3,,,16.57,,,,,false,,,,,,,,,148.2,,,,,false,,true,,153.2,,,,38.874004,-77.050491,,,,,,,,,,,,,,,,AUTO,,,,,1612,false,,,,,,,,,,,-92,1440,12,,2.2,,374,true,,9,76.1,2,38.873653,-77.049736,true,,
2026-08-02T10:26:51.985Z,0.13.3,,,16.55,,,,,false,,,,,,,,,145.3,,,,,false,,true,,151.6,,,,38.873993,-77.050491,,,,,,,,,,,,,,,,AUTO,,,,,1608,false,,,,,,,,,,,-92,1454,12,,2.2,,375,true,,9,75.5,2,38.873653,-77.049736,true,,
2026-08-02T10:26:52.985Z,0.13.3,,,16.59,,,,,false,,,,,,,,,140.0,,,,,false,,true,,146.1,,,,38.873985,-77.050484,,,,,,,,,,,,,,,,AUTO,,,,,1660,false,,,,,,,,,,,-90,1466,12,,2.2,,376,true,,9,74.5,2,38.873653,-77.049736,true,,
2026-08-02T10:26:53.985Z,0.13.3,,,16.25,,,,,false,,,,,,,,,137.9,,,,,false,,true,,135.0,,,,38.873978,-77.050476,,,,,,,,,,,,,,,,AUTO,,,,,1665,false,,,,,,,,,,,-92,1485,12,,2.2,,377,true,,9,73.5,2,38.873653,-77.049736,true,,
2026-08-02T10:26:54.986Z,0.13.3,,,16.55,,,,,false,,,,,,,,,132.2,,,,,false,,true,,123.0,,,,38.873974,-77.050468,,,,,,,,,,,,,,,,AUTO,,,,,1643,false,,,,,,,,,,,-90,1500,12,,2.2,,378,true,,9,72.7,2,38.873653,-77.049736,true,,
2026-08-02T10:26:55.987Z,0.13.3,,,16.56,,,,,false,,,,,,,,,128.5,,,,,false,,true,,120.5,,,,38.873966,-77.050453,,,,,,,,,,,,,,,,AUTO,,,,,1654,false,,,,,,,,,,,-90,1500,12,,2.1,,379,true,,9,71.2,2,38.873653,-77.049736,true,,
2026-08-02T10:26:56.988Z,0.13.3,,,16.57,,,,,false,,,,,,,,,129.8,,,,,false,,true,,128.5,,,,38.873962,-77.050446,,,,,,,,,,,,,,,,AUTO,,,,,1613,false,,,,,,,,,,,-88,1483,12,,2.0,,380,true,,9,70.4,2,38.873653,-77.049736,true,,
2026-08-02T10:26:57.988Z,0.13.3,,,16.55,,,,,false,,,,,,,,,135.3,,,,,false,,true,,135.2,,,,38.873955,-77.050438,,,,,,,,,,,,,,,,AUTO,,,,,1632,false,,,,,,,,,,,-88,1459,12,,2.0,,381,true,,9,69.4,2,38.873653,-77.049736,true,,
2026-08-02T10:26:58.988Z,0.13.3,,,16.46,,,,,false,,,,,,,,,138.9,,,,,false,,true,,141.7,,,,38.873947,-77.050430,,,,,,,,,,,,,,,,AUTO,,,,,1596,false,,,,,,,,,,,-89,1447,12,,2.1,,382,true,,9,68.4,2,38.873653,-77.049736,true,,
2026-08-02T10:26:59.988Z,0.13.3,,,16.52,,,,,false,,,,,,,,,143.4,,,,,false,,true,,144.6,,,,38.873936,-77.050423,,,,,,,,,,,,,,,,AUTO,,,,,1602,false,,,,,,,,,,,-93,1455,12,,2.2,,383,true,,9,67.2,2,38.873653,-77.049736,true,,
2026-08-02T10:27:00.988Z,0.13.3,,,16.56,,,,,false,,,,,,,,,143.7,,,,,false,,true,,137.9,,,,38.873928,-77.050423,,,,,,,,,,,,,,,,AUTO,,,,,1647,false,,,,,,,,,,,-93,1475,12,,2.1,,384,true,,9,66.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:01.988Z,0.13.3,,,16.58,,,,,false,,,,,,,,,137.0,,,,,false,,true,,132.5,,,,38.873920,-77.050407,,,,,,,,,,,,,,,,AUTO,,,,,1629,false,,,,,,,,,,,-93,1483,12,,2.2,,385,true,,9,65.3,2,38.873653,-77.049736,true,,
2026-08-02T10:27:02.988Z,0.13.3,,,16.55,,,,,false,,,,,,,,,137.0,,,,,false,,true,,128.5,,,,38.873917,-77.050400,,,,,,,,,,,,,,,,AUTO,,,,,1656,false,,,,,,,,,,,-93,1495,12,,2.2,,386,true,,9,64.5,2,38.873653,-77.049736,true,,
2026-08-02T10:27:03.988Z,0.13.3,,,16.57,,,,,false,,,,,,,,,132.0,,,,,false,,true,,125.3,,,,38.873909,-77.050392,,,,,,,,,,,,,,,,AUTO,,,,,1668,false,,,,,,,,,,,-93,1490,12,,2.0,,387,true,,9,63.5,2,38.873653,-77.049736,true,,
2026-08-02T10:27:04.988Z,0.13.3,,,16.59,,,,,false,,,,,,,,,131.2,,,,,false,,true,,124.5,,,,38.873905,-77.050385,,,,,,,,,,,,,,,,AUTO,,,,,1638,false,,,,,,,,,,,-93,1488,12,,2.0,,388,true,,9,62.7,2,38.873653,-77.049736,true,,
2026-08-02T10:27:05.988Z,0.13.3,,,16.51,,,,,false,,,,,,,,,131.0,,,,,false,,true,,128.4,,,,38.873898,-77.050377,,,,,,,,,,,,,,,,AUTO,,,,,1661,false,,,,,,,,,,,-92,1479,12,,2.0,,389,true,,9,61.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:06.988Z,0.13.3,,,16.53,,,,,false,,,,,,,,,135.2,,,,,false,,true,,139.2,,,,38.873890,-77.050369,,,,,,,,,,,,,,,,AUTO,,,,,1632,false,,,,,,,,,,,-92,1444,12,,2.0,,390,true,,9,60.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:07.988Z,0.13.3,,,16.52,,,,,false,,,,,,,,,138.0,,,,,false,,true,,140.3,,,,38.873882,-77.050362,,,,,,,,,,,,,,,,AUTO,,,,,1629,false,,,,,,,,,,,-92,1457,12,,2.2,,391,true,,9,59.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:08.988Z,0.13.3,,,16.49,,,,,false,,,,,,,,,137.4,,,,,false,,true,,142.6,,,,38.873871,-77.050346,,,,,,,,,,,,,,,,AUTO,,,,,1669,false,,,,,,,,,,,-92,1462,12,,2.3,,392,true,,9,58.1,2,38.873653,-77.049736,true,,
2026-08-02T10:27:09.988Z,0.13.3,,,16.52,,,,,false,,,,,,,,,135.4,,,,,false,,true,,133.4,,,,38.873863,-77.050339,,,,,,,,,,,,,,,,AUTO,,,,,1662,false,,,,,,,,,,,-92,1478,12,,2.2,,393,true,,9,57.2,2,38.873653,-77.049736,true,,
2026-08-02T10:27:10.988Z,0.13.3,,,16.46,,,,,false,,,,,,,,,130.9,,,,,false,,true,,124.9,,,,38.873859,-77.050324,,,,,,,,,,,,,,,,AUTO,,,,,1623,false,,,,,,,,,,,-91,1482,12,,2.1,,394,true,,9,55.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:11.990Z,0.13.3,,,16.49,,,,,false,,,,,,,,,127.6,,,,,false,,true,,122.6,,,,38.873852,-77.050316,,,,,,,,,,,,,,,,AUTO,,,,,1676,false,,,,,,,,,,,-91,1487,12,,2.2,,395,true,,9,54.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:12.990Z,0.13.3,,,16.52,,,,,false,,,,,,,,,131.9,,,,,false,,true,,122.6,,,,38.873844,-77.050308,,,,,,,,,,,,,,,,AUTO,,,,,1644,false,,,,,,,,,,,-91,1480,12,,2.0,,396,true,,9,53.9,2,38.873653,-77.049736,true,,
2026-08-02T10:27:13.990Z,0.13.3,,,16.40,,,,,false,,,,,,,,,130.5,,,,,false,,true,,121.4,,,,38.873840,-77.050293,,,,,,,,,,,,,,,,AUTO,,,,,1690,false,,,,,,,,,,,-92,1480,12,,2.1,,397,true,,9,52.5,2,38.873653,-77.049736,true,,
2026-08-02T10:27:14.991Z,0.13.3,,,16.58,,,,,false,,,,,,,,,131.2,,,,,false,,true,,125.1,,,,38.873833,-77.050285,,,,,,,,,,,,,,,,AUTO,,,,,1673,false,,,,,,,,,,,-91,1467,12,,2.1,,398,true,,9,51.6,2,38.873653,-77.049736,true,,
2026-08-02T10:27:15.992Z,0.13.3,,,16.57,,,,,false,,,,,,,,,131.2,,,,,false,,true,,124.2,,,,38.873825,-77.050278,,,,,,,,,,,,,,,,AUTO,,,,,1643,false,,,,,,,,,,,-93,1475,12,,2.2,,399,true,,9,50.6,2,38.873653,-77.049736,true,,
2026-08-02T10:27:16.993Z,0.13.3,,,16.57,,,,,false,,,,,,,,,131.5,,,,,false,,true,,127.2,,,,38.873817,-77.050270,,,,,,,,,,,,,,,,AUTO,,,,,1638,false,,,,,,,,,,,-85,1471,12,,2.2,,400,true,,9,49.7,2,38.873653,-77.049736,true,,
2026-08-02T10:27:17.993Z,0.13.3,,,16.54,,,,,false,,,,,,,,,130.3,,,,,false,,true,,121.3,,,,38.873810,-77.050263,,,,,,,,,,,,,,,,AUTO,,,,,1631,false,,,,,,,,,,,-86,1476,12,,2.2,,401,true,,9,48.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:18.996Z,0.13.3,,,16.44,,,,,false,,,,,,,,,130.7,,,,,false,,true,,122.6,,,,38.873806,-77.050247,,,,,,,,,,,,,,,,AUTO,,,,,1654,false,,,,,,,,,,,-83,1485,12,,2.2,,402,true,,9,47.4,2,38.873653,-77.049736,true,,
2026-08-02T10:27:19.996Z,0.13.3,,,16.33,,,,,false,,,,,,,,,129.1,,,,,false,,true,,123.4,,,,38.873798,-77.050240,,,,,,,,,,,,,,,,AUTO,,,,,1675,false,,,,,,,,,,,-84,1483,12,,2.2,,403,true,,9,46.5,2,38.873653,-77.049736,true,,
2026-08-02T10:27:20.996Z,0.13.3,,,16.48,,,,,false,,,,,,,,,127.4,,,,,false,,true,,125.3,,,,38.873795,-77.050232,,,,,,,,,,,,,,,,AUTO,,,,,1668,false,,,,,,,,,,,-88,1475,12,,2.0,,404,true,,9,45.7,2,38.873653,-77.049736,true,,
2026-08-02T10:27:21.996Z,0.13.3,,,16.44,,,,,false,,,,,,,,,126.4,,,,,false,,true,,124.9,,,,38.873787,-77.050224,,,,,,,,,,,,,,,,AUTO,,,,,1636,false,,,,,,,,,,,-89,1477,12,,2.0,,405,true,,9,44.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:22.996Z,0.13.3,,,16.58,,,,,false,,,,,,,,,125.4,,,,,false,,true,,123.6,,,,38.873783,-77.050209,,,,,,,,,,,,,,,,AUTO,,,,,1654,false,,,,,,,,,,,-89,1481,12,,2.0,,406,true,,9,43.4,2,38.873653,-77.049736,true,,
2026-08-02T10:27:23.997Z,0.13.3,,,16.56,,,,,false,,,,,,,,,126.1,,,,,false,,true,,118.1,,,,38.873776,-77.050201,,,,,,,,,,,,,,,,AUTO,,,,,1737,false,,,,,,,,,,,-92,1478,12,,2.0,,407,true,,9,42.5,2,38.873653,-77.049736,true,,
2026-08-02T10:27:24.997Z,0.13.3,,,16.55,,,,,false,,,,,,,,,124.3,,,,,false,,true,,119.6,,,,38.873772,-77.050194,,,,,,,,,,,,,,,,AUTO,,,,,1655,false,,,,,,,,,,,-87,1483,12,,2.1,,408,true,,9,41.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:25.997Z,0.13.3,,,16.56,,,,,false,,,,,,,,,122.9,,,,,false,,true,,120.0,,,,38.873768,-77.050186,,,,,,,,,,,,,,,,AUTO,,,,,1643,false,,,,,,,,,,,-85,1485,12,,2.1,,409,true,,9,41.0,2,38.873653,-77.049736,true,,
2026-08-02T10:27:26.997Z,0.13.3,,,16.50,,,,,false,,,,,,,,,122.9,,,,,false,,true,,117.7,,,,38.873760,-77.050171,,,,,,,,,,,,,,,,AUTO,,,,,1650,false,,,,,,,,,,,-87,1491,12,,2.0,,410,true,,9,39.5,2,38.873653,-77.049736,true,,
2026-08-02T10:27:27.997Z,0.13.3,,,16.57,,,,,false,,,,,,,,,120.7,,,,,false,,true,,117.8,,,,38.873756,-77.050163,,,,,,,,,,,,,,,,AUTO,,,,,1648,false,,,,,,,,,,,-90,1483,12,,2.0,,411,true,,9,38.7,2,38.873653,-77.049736,true,,
2026-08-02T10:27:28.997Z,0.13.3,,,16.54,,,,,false,,,,,,,,,119.3,,,,,false,,true,,114.2,,,,38.873753,-77.050148,,,,,,,,,,,,,,,,AUTO,,,,,1666,false,,,,,,,,,,,-87,1488,12,,2.0,,412,true,,9,37.3,2,38.873653,-77.049736,true,,
2026-08-02T10:27:29.998Z,0.13.3,,,16.46,,,,,false,,,,,,,,,120.4,,,,,false,,true,,115.1,,,,38.873749,-77.050140,,,,,,,,,,,,,,,,AUTO,,,,,1643,false,,,,,,,,,,,-91,1479,12,,2.0,,413,true,,9,36.6,2,38.873653,-77.049736,true,,
2026-08-02T10:27:31.001Z,0.13.3,,,16.51,,,,,false,,,,,,,,,121.9,,,,,false,,true,,118.7,,,,38.873741,-77.050133,,,,,,,,,,,,,,,,AUTO,,,,,1622,false,,,,,,,,,,,-90,1470,12,,2.0,,414,true,,9,35.7,2,38.873653,-77.049736,true,,
2026-08-02T10:27:32.001Z,0.13.3,,,16.53,,,,,false,,,,,,,,,124.7,,,,,false,,true,,118.9,,,,38.873737,-77.050125,,,,,,,,,,,,,,,,AUTO,,,,,1740,false,,,,,,,,,,,-88,1467,12,,2.0,,415,true,,9,35.0,2,38.873653,-77.049736,true,,
2026-08-02T10:27:33.001Z,0.13.3,,,16.48,,,,,false,,,,,,,,,126.1,,,,,false,,true,,121.6,,,,38.873730,-77.050117,,,,,,,,,,,,,,,,AUTO,,,,,1668,false,,,,,,,,,,,-88,1471,12,,2.1,,416,true,,9,34.1,2,38.873653,-77.049736,true,,
2026-08-02T10:27:34.002Z,0.13.3,,,16.49,,,,,false,,,,,,,,,125.1,,,,,false,,true,,119.1,,,,38.873726,-77.050110,,,,,,,,,,,,,,,,AUTO,,,,,1589,false,,,,,,,,,,,-89,1467,12,,2.2,,417,true,,9,33.4,2,38.873653,-77.049736,true,,
2026-08-02T10:27:35.005Z,0.13.3,,,16.56,,,,,false,,,,,,,,,123.6,,,,,false,,true,,111.9,,,,38.873718,-77.050095,,,,,,,,,,,,,,,,AUTO,,,,,1676,false,,,,,,,,,,,-89,1479,12,,2.1,,418,true,,9,31.9,2,38.873653,-77.049736,true,,
2026-08-02T10:27:36.005Z,0.13.3,,,16.56,,,,,false,,,,,,,,,119.7,,,,,false,,true,,108.2,,,,38.873714,-77.050087,,,,,,,,,,,,,,,,AUTO,,,,,1677,false,,,,,,,,,,,-86,1496,12,,2.2,,419,true,,9,31.1,2,38.873653,-77.049736,true,,
2026-08-02T10:27:37.005Z,0.13.3,,,16.48,,,,,false,,,,,,,,,117.8,,,,,false,,true,,108.6,,,,38.873711,-77.050072,,,,,,,,,,,,,,,,AUTO,,,,,1679,false,,,,,,,,,,,-88,1490,12,,2.1,,420,true,,9,29.7,2,38.873653,-77.049736,true,,
2026-08-02T10:27:38.006Z,0.13.3,,,16.48,,,,,false,,,,,,,,,118.3,,,,,false,,true,,111.7,,,,38.873707,-77.050064,,,,,,,,,,,,,,,,AUTO,,,,,1654,false,,,,,,,,,,,-86,1485,12,,2.0,,421,true,,9,29.0,2,38.873653,-77.049736,true,,
2026-08-02T10:27:39.006Z,0.13.3,,,16.51,,,,,false,,,,,,,,,117.6,,,,,false,,true,,117.1,,,,38.873703,-77.050049,,,,,,,,,,,,,,,,AUTO,,,,,1634,false,,,,,,,,,,,-86,1473,12,,2.0,,422,true,,9,27.6,2,38.873653,-77.049736,true,,
2026-08-02T10:27:40.006Z,0.13.3,,,16.52,,,,,false,,,,,,,,,119.3,,,,,false,,true,,114.3,,,,38.873699,-77.050041,,,,,,,,,,,,,,,,AUTO,,,,,1662,false,,,,,,,,,,,-85,1477,12,,2.1,,423,true,,9,26.9,2,38.873653,-77.049736,true,,
2026-08-02T10:27:41.006Z,0.13.3,,,16.48,,,,,false,,,,,,,,,116.0,,,,,false,,true,,118.7,,,,38.873695,-77.050026,,,,,,,,,,,,,,,,AUTO,,,,,1678,false,,,,,,,,,,,-90,1461,12,,2.2,,424,true,,9,25.5,2,38.873653,-77.049736,true,,
2026-08-02T10:27:42.006Z,0.13.3,,,16.36,,,,,false,,,,,,,,,116.8,,,,,false,,true,,119.5,,,,38.873692,-77.050018,,,,,,,,,,,,,,,,AUTO,,,,,1669,false,,,,,,,,,,,-86,1462,12,,2.3,,425,true,,9,24.8,2,38.873653,-77.049736,true,,
2026-08-02T10:27:43.006Z,0.13.3,,,16.47,,,,,false,,,,,,,,,118.2,,,,,false,,true,,118.3,,,,38.873684,-77.050003,,,,,,,,,,,,,,,,AUTO,,,,,1651,false,,,,,,,,,,,-88,1459,12,,2.2,,426,true,,9,23.4,2,38.873653,-77.049736,true,,
2026-08-02T10:27:44.006Z,0.13.3,,,16.48,,,,,false,,,,,,,,,118.2,,,,,false,,true,,119.6,,,,38.873680,-77.049995,,,,,,,,,,,,,,,,AUTO,,,,,1581,false,,,,,,,,,,,-90,1460,12,,2.2,,427,true,,9,22.7,2,38.873653,-77.049736,true,,
2026-08-02T10:27:45.006Z,0.13.3,,,16.54,,,,,false,,,,,,,,,115.4,,,,,false,,true,,115.1,,,,38.873676,-77.049980,,,,,,,,,,,,,,,,AUTO,,,,,1641,false,,,,,,,,,,,-85,1475,12,,2.1,,428,true,,9,21.3,2,38.873653,-77.049736,true,,
2026-08-02T10:27:46.006Z,0.13.3,,,16.50,,,,,false,,,,,,,,,111.6,,,,,false,,true,,110.8,,,,38.873676,-77.049972,,,,,,,,,,,,,,,,AUTO,,,,,1651,false,,,,,,,,,,,-82,1486,12,,2.1,,429,true,,9,20.6,2,38.873653,-77.049736,true,,
2026-08-02T10:27:47.006Z,0.13.3,,,16.49,,,,,false,,,,,,,,,108.6,,,,,false,,true,,105.8,,,,38.873676,-77.049957,,,,,,,,,,,,,,,,AUTO,,,,,1655,false,,,,,,,,,,,-91,1494,12,,2.1,,430,true,,9,19.3,2,38.873653,-77.049736,true,,
2026-08-02T10:27:48.006Z,0.13.3,,,16.48,,,,,false,,,,,,,,,108.6,,,,,false,,true,,104.5,,,,38.873672,-77.049950,,,,,,,,,,,,,,,,AUTO,,,,,1640,false,,,,,,,,,,,-87,1488,12,,2.1,,431,true,,9,18.6,2,38.873653,-77.049736,true,,
2026-08-02T10:27:49.006Z,0.13.3,,,16.46,,,,,false,,,,,,,,,106.7,,,,,false,,true,,105.0,,,,38.873672,-77.049934,,,,,,,,,,,,,,,,AUTO,,,,,1622,false,,,,,,,,,,,-89,1474,12,,2.1,,432,true,,9,17.3,2,38.873653,-77.049736,true,,
2026-08-02T10:27:50.007Z,0.13.3,,,16.54,,,,,false,,,,,,,,,108.4,,,,,false,,true,,105.2,,,,38.873669,-77.049919,,,,,,,,,,,,,,,,AUTO,,,,,1706,false,,,,,,,,,,,-92,1478,12,,2.0,,433,true,,9,15.9,2,38.873653,-77.049736,true,,
2026-08-02T10:27:51.007Z,0.13.3,,,16.53,,,,,false,,,,,,,,,111.0,,,,,false,,true,,107.3,,,,38.873665,-77.049911,,,,,,,,,,,,,,,,AUTO,,,,,1591,false,,,,,,,,,,,-91,1478,12,,2.1,,434,true,,9,15.2,2,38.873653,-77.049736,true,,
2026-08-02T10:27:52.007Z,0.13.3,,,16.53,,,,,false,,,,,,,,,112.4,,,,,false,,true,,105.8,,,,38.873661,-77.049896,,,,,,,,,,,,,,,,AUTO,,,,,1703,false,,,,,,,,,,,-91,1468,12,,2.2,,435,true,,9,13.9,2,38.873653,-77.049736,true,,
2026-08-02T10:27:53.007Z,0.13.3,,,16.51,,,,,false,,,,,,,,,112.4,,,,,false,,true,,111.6,,,,38.873657,-77.049889,,,,,,,,,,,,,,,,AUTO,,,,,1630,false,,,,,,,,,,,-90,1463,12,,2.2,,436,true,,9,13.2,2,38.873653,-77.049736,true,,
