ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_age_ms,depth_mode,depth_raw_us,diff_gain,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,port_us,pump,pump_cycle,pump_manual,pump_phase,pump_phase_ms,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-07-11T10:44:12.420Z,0.8.2,,,15.16,,,,,false,,,,,,,,,352.6,,,,,,,false,true,,351.6,,,38.866882,-77.037560,,,,,,,,,,,,,,,AUTO,,,,1670,false,,,,,,,,,,,,1453,12,,2.4,,1341,,26,51.4,6,38.867275,-77.037872,true,,
2026-07-11T10:44:13.420Z,0.8.2,,,15.02,,,,,false,,,,,,,,,352.7,,,,,,,false,true,,349.7,,,38.866894,-77.037560,,,,,,,,,,,,,,,AUTO,,,,1658,false,,,,,,,,,,,,1467,12,,2.4,,1342,,26,50.3,6,38.867275,-77.037872,true,,
2026-07-11T10:44:14.421Z,0.8.2,,,15.14,,,,,false,,,,,,,,,352.2,,,,,,,false,true,,350.5,,,38.866905,-77.037560,,,,,,,,,,,,,,,AUTO,,,,1672,true,,,,,,,,,,,,1472,12,,2.4,,1343,,26,49.3,6,38.867275,-77.037872,true,,
2026-07-11T10:44:15.422Z,0.8.2,,,15.05,,,,,false,,,,,,,,,352.4,,,,,,,false,true,,349.5,,,38.866917,-77.037560,,,,,,,,,,,,,,,AUTO,,,,1669,true,,,,,,,,,,,,1472,12,,2.4,,1344,,26,48.2,6,38.867275,-77.037872,true,,
2026-07-11T10:44:16.423Z,0.8.2,,,15.20,,,,,false,,,,,,,,,349.7,,,,,,,false,true,,348.7,,,38.866928,-77.037567,,,,,,,,,,,,,,,AUTO,,,,1666,false,,,,,,,,,,,,1462,12,,2.4,,1345,,26,46.8,6,38.867275,-77.037872,true,,
2026-07-11T10:44:17.423Z,0.8.2,,,15.04,,,,,false,,,,,,,,,346.9,,,,,,,false,true,,347.8,,,38.866936,-77.037567,,,,,,,,,,,,,,,AUTO,,,,1647,false,,,,,,,,,,,,1462,12,,2.4,,1346,,26,46.1,6,38.867275,-77.037872,true,,
2026-07-11T10:44:18.423Z,0.8.2,,,15.04,,,,,false,,,,,,,,,346.9,,,,,,,false,true,,347.6,,,38.866947,-77.037575,,,,,,,,,,,,,,,AUTO,,,,1672,false,,,,,,,,,,,,1475,12,,2.4,,1347,,26,44.7,6,38.867275,-77.037872,true,,
2026-07-11T10:44:19.423Z,0.8.2,,,15.20,,,,,false,,,,,,,,,345.7,,,,,,,false,true,,347.2,,,38.866959,-77.037575,,,,,,,,,,,,,,,AUTO,,,,1671,false,,,,,,,,,,,,1468,12,,2.5,,1348,,26,43.6,6,38.867275,-77.037872,true,,
2026-07-11T10:44:20.423Z,0.8.2,,,15.12,,,,,false,,,,,,,,,344.1,,,,,,,false,true,,347.8,,,38.866970,-77.037582,,,,,,,,,,,,,,,AUTO,,,,1646,false,,,,,,,,,,,,1448,12,,2.5,,1349,,26,42.2,6,38.867275,-77.037872,true,,
2026-07-11T10:44:21.423Z,0.8.2,,,15.03,,,,,false,,,,,,,,,343.6,,,,,,,false,true,,346.4,,,38.866982,-77.037582,,,,,,,,,,,,,,,AUTO,,,,1659,false,,,,,,,,,,,,1472,12,,2.4,,1350,,26,41.2,6,38.867275,-77.037872,true,,
2026-07-11T10:44:22.423Z,0.8.2,,,15.13,,,,,false,,,,,,,,,343.6,,,,,,,false,true,,342.1,,,38.866993,-77.037590,,,,,,,,,,,,,,,AUTO,,,,1687,true,,,,,,,,,,,,1483,12,,2.4,,1351,,26,39.8,6,38.867275,-77.037872,true,,
2026-07-11T10:44:23.423Z,0.8.2,,,15.12,,,,,false,,,,,,,,,341.0,,,,,,,false,true,,341.1,,,38.867001,-77.037590,,,,,,,,,,,,,,,AUTO,,,,1743,false,,,,,,,,,,,,1465,12,,2.4,,1352,,26,39.1,6,38.867275,-77.037872,true,,
2026-07-11T10:44:24.423Z,0.8.2,,,15.05,,,,,false,,,,,,,,,339.5,,,,,,,false,true,,343.6,,,38.867012,-77.037598,,,,,,,,,,,,,,,AUTO,,,,1648,false,,,,,,,,,,,,1455,12,,2.3,,1353,,26,37.7,6,38.867275,-77.037872,true,,
2026-07-11T10:44:25.424Z,0.8.2,,,15.19,,,,,false,,,,,,,,,341.6,,,,,,,false,true,,340.0,,,38.867024,-77.037605,,,,,,,,,,,,,,,AUTO,,,,1691,false,,,,,,,,,,,,1487,12,,2.3,,1354,,26,36.3,6,38.867275,-77.037872,true,,
2026-07-11T10:44:26.424Z,0.8.2,,,15.04,,,,,false,,,,,,,,,339.9,,,,,,,false,true,,341.0,,,38.867031,-77.037605,,,,,,,,,,,,,,,AUTO,,,,1658,false,,,,,,,,,,,,1461,12,,2.4,,1355,,26,35.7,6,38.867275,-77.037872,true,,
2026-07-11T10:44:27.424Z,0.8.2,,,15.15,,,,,false,,,,,,,,,339.3,,,,,,,false,true,,339.2,,,38.867042,-77.037613,,,,,,,,,,,,,,,AUTO,,,,1683,false,,,,,,,,,,,,1475,12,,2.3,,1356,,26,34.3,6,38.867275,-77.037872,true,,
2026-07-11T10:44:28.424Z,0.8.2,,,15.16,,,,,false,,,,,,,,,339.9,,,,,,,false,true,,341.7,,,38.867054,-77.037621,,,,,,,,,,,,,,,AUTO,,,,1664,false,,,,,,,,,,,,1464,12,,2.4,,1357,,26,32.9,6,38.867275,-77.037872,true,,
2026-07-11T10:44:29.424Z,0.8.2,,,15.10,,,,,false,,,,,,,,,341.5,,,,,,,false,true,,341.8,,,38.867065,-77.037621,,,,,,,,,,,,,,,AUTO,,,,1677,false,,,,,,,,,,,,1474,12,,2.4,,1358,,26,31.9,6,38.867275,-77.037872,true,,
2026-07-11T10:44:30.424Z,0.8.2,,,15.16,,,,,false,,,,,,,,,340.8,,,,,,,false,true,,337.9,,,38.867077,-77.037628,,,,,,,,,,,,,,,AUTO,,,,1667,false,,,,,,,,,,,,1475,12,,2.4,,1359,,26,30.5,6,38.867275,-77.037872,true,,
2026-07-11T10:44:31.424Z,0.8.2,,,15.02,,,,,false,,,,,,,,,337.7,,,,,,,false,true,,338.7,,,38.867084,-77.037636,,,,,,,,,,,,,,,AUTO,,,,1657,false,,,,,,,,,,,,1461,12,,2.4,,1360,,26,29.5,6,38.867275,-77.037872,true,,
2026-07-11T10:44:32.424Z,0.8.2,,,15.19,,,,,false,,,,,,,,,337.5,,,,,,,false,true,,337.0,,,38.867096,-77.037636,,,,,,,,,,,,,,,AUTO,,,,1657,false,,,,,,,,,,,,1470,12,,2.4,,1361,,26,28.6,6,38.867275,-77.037872,true,,
2026-07-11T10:44:33.424Z,0.8.2,,,15.11,,,,,false,,,,,,,,,336.2,,,,,,,false,true,,336.9,,,38.867107,-77.037643,,,,,,,,,,,,,,,AUTO,,,,1679,true,,,,,,,,,,,,1468,12,,2.5,,1362,,26,27.2,6,38.867275,-77.037872,true,,
2026-07-11T10:44:34.425Z,0.8.2,,,15.02,,,,,false,,,,,,,,,336.0,,,,,,,false,true,,339.7,,,38.867119,-77.037651,,,,,,,,,,,,,,,AUTO,,,,1672,true,,,,,,,,,,,,1461,12,,2.4,,1363,,26,25.9,6,38.867275,-77.037872,true,,
2026-07-11T10:44:35.425Z,0.8.2,,,15.17,,,,,false,,,,,,,,,334.5,,,,,,,false,true,,336.6,,,38.867138,-77.037666,,,,,,,,,,,,,,,AUTO,,,,1652,false,,,,,,,,,,,,1465,12,,2.4,,1364,,26,24.8,6,38.867275,-77.037872,true,,
2026-07-11T10:44:36.428Z,0.8.2,,,15.04,,,,,false,,,,,,,,,331.8,,,,,,,false,true,,335.0,,,38.867145,-77.037674,,,,,,,,,,,,,,,AUTO,,,,1656,false,,,,,,,,,,,,1461,12,,2.3,,1365,,26,23.5,6,38.867275,-77.037872,true,,
2026-07-11T10:44:37.428Z,0.8.2,,,15.20,,,,,false,,,,,,,,,329.0,,,,,,,false,true,,331.8,,,38.867157,-77.037674,,,,,,,,,,,,,,,AUTO,,,,1691,true,,,,,,,,,,,,1470,12,,2.3,,1366,,26,21.6,6,38.867275,-77.037872,true,,
2026-07-11T10:44:38.428Z,0.8.2,,,15.11,,,,,false,,,,,,,,,329.0,,,,,,,false,true,,328.1,,,38.867157,-77.037674,,,,,,,,,,,,,,,AUTO,,,,1664,true,,,,,,,,,,,,1474,12,,2.3,,1367,,26,21.6,6,38.867275,-77.037872,true,,
2026-07-11T10:44:39.429Z,0.8.2,,,15.06,,,,,false,,,,,,,,,325.2,,,,,,,false,true,,327.7,,,38.867176,-77.037697,,,,,,,,,,,,,,,AUTO,,,,1674,false,,,,,,,,,,,,1472,12,,2.3,,1368,,26,18.8,6,38.867275,-77.037872,true,,
2026-07-11T10:44:40.429Z,0.8.2,,,15.16,,,,,false,,,,,,,,,323.7,,,,,,,false,true,,328.8,,,38.867184,-77.037705,,,,,,,,,,,,,,,AUTO,,,,1664,false,,,,,,,,,,,,1463,12,,2.3,,1369,,26,17.7,6,38.867275,-77.037872,true,,
2026-07-11T10:44:41.429Z,0.8.2,,,15.00,,,,,false,,,,,,,,,323.7,,,,,,,false,true,,326.0,,,38.867184,-77.037705,,,,,,,,,,,,,,,AUTO,,,,1658,false,,,,,,,,,,,,1465,12,,2.3,,1370,,26,17.7,6,38.867275,-77.037872,true,,
2026-07-11T10:44:42.429Z,0.8.2,,,15.08,,,,,false,,,,,,,,,322.8,,,,,,,false,true,,325.1,,,38.867199,-77.037720,,,,,,,,,,,,,,,AUTO,,,,1674,false,,,,,,,,,,,,1470,12,,2.3,,1371,,26,15.7,6,38.867275,-77.037872,true,,
2026-07-11T10:44:43.429Z,0.8.2,,,15.20,,,,,false,,,,,,,,,323.0,,,,,,,false,true,,325.9,,,38.867210,-77.037727,,,,,,,,,,,,,,,AUTO,,,,1677,true,,,,,,,,,,,,1465,12,,2.3,,1372,,26,15.7,6,38.867275,-77.037872,true,,
2026-07-11T10:44:44.429Z,0.8.2,,,15.01,,,,,false,,,,,,,,,322.1,,,,,,,false,true,,325.3,,,38.867218,-77.037735,,,,,,,,,,,,,,,AUTO,,,,1657,false,,,,,,,,,,,,1457,12,,2.4,,1373,,26,13.5,6,38.867275,-77.037872,true,,
2026-07-11T10:44:45.429Z,0.8.2,,,15.05,,,,,false,,,,,,,,,320.7,,,,,,,false,true,,321.4,,,38.867226,-77.037743,,,,,,,,,,,,,,,AUTO,,,,1664,false,,,,,,,,,,,,1465,12,,2.3,,1374,,26,12.5,6,38.867275,-77.037872,true,,
2026-07-11T10:44:46.429Z,0.8.2,,,15.17,,,,,false,,,,,,,,,319.8,,,,,,,false,true,,323.1,,,38.867237,-77.037750,,,,,,,,,,,,,,,AUTO,,,,1662,true,,,,,,,,,,,,1459,12,,2.5,,1375,,26,12.5,6,38.867275,-77.037872,true,,
2026-07-11T10:44:47.429Z,0.8.2,,,15.01,,,,,false,,,,,,,,,317.4,,,,,,,false,true,,319.4,,,38.867245,-77.037766,,,,,,,,,,,,,,,AUTO,,,,1681,true,,,,,,,,,,,,1459,12,,2.4,,1376,,26,9.9,6,38.867275,-77.037872,true,,
2026-07-11T10:44:48.430Z,0.8.2,,,15.08,,,,,false,,,,,,,,,315.8,,,,,,,false,true,,317.6,,,38.867252,-77.037773,,,,,,,,,,,,,,,AUTO,,,,1674,true,,,,,,,,,,,,1464,12,,2.4,,1377,,26,9.0,6,38.867275,-77.037872,true,,
2026-07-11T10:44:49.431Z,0.8.2,,,15.12,,,,,false,,,,,,,,,312.8,,,,,,,false,true,,314.0,,,38.867260,-77.037781,,,,,,,,,,,,,,,AUTO,,,,1679,true,,,,,,,,,,,,1472,12,,2.5,,1378,,26,8.1,6,38.867275,-77.037872,true,,
2026-07-11T10:44:50.432Z,0.8.2,,,15.05,,,,,false,,,,,,,,,309.6,,,,,,,false,true,,311.2,,,38.867268,-77.037796,,,,,,,,,,,,,,,AUTO,,,,1673,true,,,,,,,,,,,,1473,12,,2.5,,1379,,26,6.7,6,38.867275,-77.037872,true,,
2026-07-11T10:44:51.432Z,0.8.2,,,15.08,,,,,false,,,,,,,,,308.4,,,,,,,false,true,,308.8,,,38.867275,-77.037804,,,,,,,,,,,,,,,AUTO,,,,1674,false,,,,,,,,,,,,1469,12,,2.3,,1380,,26,5.9,6,38.867275,-77.037872,true,,
2026-07-11T10:44:52.444Z,0.8.2,,,15.18,,,,,false,,,,,,,,,308.4,,,,,,,false,true,,312.1,,,38.867279,-77.037819,,,,,,,,,,,,,,,AUTO,,,,1707,false,,,,,,,,,,,,1454,12,,2.4,,1381,,26,108.5,7,38.868164,-77.038345,true,,
2026-07-11T10:44:53.445Z,0.8.2,,,15.11,,,,,false,,,,,,,,,308.7,,,,,,,false,true,,311.3,,,38.867287,-77.037826,,,,,,,,,,,,,,,AUTO,,,,1751,false,,,,,,,,,,,,1526,12,,2.4,,1382,,26,107.4,7,38.868164,-77.038345,true,,
2026-07-11T10:44:54.445Z,0.8.2,,,15.14,,,,,false,,,,,,,,,312.7,,,,,,,false,true,,311.5,,,38.867294,-77.037834,,,,,,,,,,,,,,,AUTO,,,,1714,false,,,,,,,,,,,,1527,12,,2.3,,1383,,26,106.4,7,38.868164,-77.038345,true,,
2026-07-11T10:44:55.445Z,0.8.2,,,15.15,,,,,false,,,,,,,,,324.5,,,,,,,false,true,,328.3,,,38.867306,-77.037842,,,,,,,,,,,,,,,AUTO,,,,1666,true,,,,,,,,,,,,1475,12,,2.1,,1384,,26,104.9,7,38.868164,-77.038345,true,,
2026-07-11T10:44:56.445Z,0.8.2,,,15.08,,,,,false,,,,,,,,,337.5,,,,,,,false,true,,341.0,,,38.867313,-77.037842,,,,,,,,,,,,,,,AUTO,,,,1689,false,,,,,,,,,,,,1495,12,,2.2,,1385,,26,104.2,7,38.868164,-77.038345,true,,
2026-07-11T10:44:57.445Z,0.8.2,,,15.16,,,,,false,,,,,,,,,344.8,,,,,,,false,true,,351.1,,,38.867321,-77.037849,,,,,,,,,,,,,,,AUTO,,,,1649,false,,,,,,,,,,,,1456,12,,2.1,,1386,,26,103.1,7,38.868164,-77.038345,true,,
2026-07-11T10:44:58.445Z,0.8.2,,,15.17,,,,,false,,,,,,,,,350.7,,,,,,,false,true,,355.8,,,38.867333,-77.037849,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,,,1455,12,,2.3,,1387,,26,102.0,7,38.868164,-77.038345,true,,
2026-07-11T10:44:59.445Z,0.8.2,,,15.06,,,,,false,,,,,,,,,353.2,,,,,,,false,true,,351.1,,,38.867344,-77.037849,,,,,,,,,,,,,,,AUTO,,,,1671,false,,,,,,,,,,,,1475,12,,2.3,,1388,,26,100.8,7,38.868164,-77.038345,true,,
2026-07-11T10:45:00.445Z,0.8.2,,,15.17,,,,,false,,,,,,,,,356.2,,,,,,,false,true,,353.0,,,38.867351,-77.037849,,,,,,,,,,,,,,,AUTO,,,,1678,false,,,,,,,,,,,,1474,12,,2.3,,1389,,26,100.0,7,38.868164,-77.038345,true,,
2026-07-11T10:45:01.445Z,0.8.2,,,15.04,,,,,false,,,,,,,,,358.2,,,,,,,false,true,,353.6,,,38.867363,-77.037849,,,,,,,,,,,,,,,AUTO,,,,1662,false,,,,,,,,,,,,1482,12,,2.3,,1390,,26,98.9,7,38.868164,-77.038345,true,,
2026-07-11T10:45:02.445Z,0.8.2,,,15.13,,,,,false,,,,,,,,,357.7,,,,,,,false,true,,357.5,,,38.867374,-77.037849,,,,,,,,,,,,,,,AUTO,,,,1669,false,,,,,,,,,,,,1462,12,,2.4,,1391,,26,97.7,7,38.868164,-77.038345,true,,
2026-07-11T10:45:03.445Z,0.8.2,,,15.10,,,,,false,,,,,,,,,356.0,,,,,,,false,true,,357.4,,,38.867382,-77.037849,,,,,,,,,,,,,,,AUTO,,,,1662,false,,,,,,,,,,,,1460,12,,2.4,,1392,,26,97.0,7,38.868164,-77.038345,true,,
2026-07-11T10:45:04.446Z,0.8.2,,,15.02,,,,,false,,,,,,,,,355.3,,,,,,,false,true,,353.0,,,38.867393,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1660,true,,,,,,,,,,,,1474,12,,2.3,,1393,,26,95.5,7,38.868164,-77.038345,true,,
2026-07-11T10:45:05.446Z,0.8.2,,,15.16,,,,,false,,,,,,,,,357.2,,,,,,,false,true,,354.7,,,38.867405,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1652,true,,,,,,,,,,,,1455,12,,2.3,,1394,,26,94.4,7,38.868164,-77.038345,true,,
2026-07-11T10:45:06.447Z,0.8.2,,,15.16,,,,,false,,,,,,,,,359.5,,,,,,,false,true,,358.1,,,38.867416,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1679,true,,,,,,,,,,,,1472,12,,2.4,,1395,,26,93.3,7,38.868164,-77.038345,true,,
2026-07-11T10:45:07.449Z,0.8.2,,,15.11,,,,,false,,,,,,,,,358.2,,,,,,,false,true,,356.5,,,38.867428,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1674,false,,,,,,,,,,,,1476,12,,2.4,,1396,,26,92.1,7,38.868164,-77.038345,true,,
2026-07-11T10:45:08.450Z,0.8.2,,,15.02,,,,,false,,,,,,,,,358.3,,,,,,,false,true,,356.3,,,38.867439,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1670,false,,,,,,,,,,,,1464,12,,2.4,,1397,,26,91.0,7,38.868164,-77.038345,true,,
2026-07-11T10:45:09.451Z,0.8.2,,,15.10,,,,,false,,,,,,,,,359.0,,,,,,,false,true,,358.7,,,38.867447,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1638,false,,,,,,,,,,,,1446,12,,2.3,,1398,,26,90.3,7,38.868164,-77.038345,true,,
2026-07-11T10:45:10.451Z,0.8.2,,,15.19,,,,,false,,,,,,,,,358.9,,,,,,,false,true,,355.5,,,38.867458,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1663,false,,,,,,,,,,,,1468,12,,2.4,,1399,,26,89.1,7,38.868164,-77.038345,true,,
2026-07-11T10:45:11.454Z,0.8.2,,,15.12,,,,,false,,,,,,,,,358.3,,,,,,,false,true,,355.1,,,38.867470,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1659,false,,,,,,,,,,,,1465,12,,2.3,,1400,,26,88.0,7,38.868164,-77.038345,true,,
2026-07-11T10:45:12.454Z,0.8.2,,,15.07,,,,,false,,,,,,,,,358.3,,,,,,,false,true,,355.9,,,38.867481,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1681,false,,,,,,,,,,,,1471,12,,2.5,,1401,,26,86.9,7,38.868164,-77.038345,true,,
2026-07-11T10:45:13.454Z,0.8.2,,,15.11,,,,,false,,,,,,,,,357.3,,,,,,,false,true,,354.7,,,38.867493,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1666,false,,,,,,,,,,,,1460,12,,2.4,,1402,,26,85.8,7,38.868164,-77.038345,true,,
2026-07-11T10:45:14.455Z,0.8.2,,,15.16,,,,,false,,,,,,,,,356.9,,,,,,,false,true,,355.6,,,38.867504,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1667,false,,,,,,,,,,,,1460,12,,2.4,,1403,,26,84.7,7,38.868164,-77.038345,true,,
2026-07-11T10:45:15.456Z,0.8.2,,,15.19,,,,,false,,,,,,,,,357.3,,,,,,,false,true,,353.8,,,38.867512,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1665,false,,,,,,,,,,,,1466,12,,2.3,,1404,,26,84.0,7,38.868164,-77.038345,true,,
2026-07-11T10:45:16.459Z,0.8.2,,,15.17,,,,,false,,,,,,,,,357.0,,,,,,,false,true,,353.7,,,38.867523,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1669,false,,,,,,,,,,,,1474,12,,2.4,,1405,,26,82.9,7,38.868164,-77.038345,true,,
2026-07-11T10:45:17.459Z,0.8.2,,,15.14,,,,,false,,,,,,,,,356.1,,,,,,,false,true,,353.4,,,38.867535,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1668,false,,,,,,,,,,,,1468,12,,2.3,,1406,,26,81.8,7,38.868164,-77.038345,true,,
2026-07-11T10:45:18.460Z,0.8.2,,,15.14,,,,,false,,,,,,,,,355.5,,,,,,,false,true,,354.7,,,38.867546,-77.037857,,,,,,,,,,,,,,,AUTO,,,,1655,false,,,,,,,,,,,,1459,12,,2.4,,1407,,26,80.7,7,38.868164,-77.038345,true,,
2026-07-11T10:45:19.460Z,0.8.2,,,15.03,,,,,false,,,,,,,,,355.2,,,,,,,false,true,,352.3,,,38.867557,-77.037865,,,,,,,,,,,,,,,AUTO,,,,1652,false,,,,,,,,,,,,1456,12,,2.4,,1408,,26,79.2,7,38.868164,-77.038345,true,,
2026-07-11T10:45:20.461Z,0.8.2,,,15.11,,,,,false,,,,,,,,,357.2,,,,,,,false,true,,354.4,,,38.867569,-77.037865,,,,,,,,,,,,,,,AUTO,,,,1663,false,,,,,,,,,,,,1453,12,,2.5,,1409,,26,78.2,7,38.868164,-77.038345,true,,
2026-07-11T10:45:21.461Z,0.8.2,,,15.17,,,,,false,,,,,,,,,358.0,,,,,,,false,true,,356.9,,,38.867580,-77.037865,,,,,,,,,,,,,,,AUTO,,,,1669,false,,,,,,,,,,,,1468,12,,2.4,,1410,,26,77.1,7,38.868164,-77.038345,true,,
2026-07-11T10:45:22.463Z,0.8.2,,,15.14,,,,,false,,,,,,,,,355.5,,,,,,,false,true,,353.7,,,38.867592,-77.037865,,,,,,,,,,,,,,,AUTO,,,,1663,false,,,,,,,,,,,,1468,12,,2.3,,1411,,26,76.0,7,38.868164,-77.038345,true,,
2026-07-11T10:45:23.463Z,0.8.2,,,15.12,,,,,false,,,,,,,,,354.2,,,,,,,false,true,,352.7,,,38.867603,-77.037865,,,,,,,,,,,,,,,AUTO,,,,1666,false,,,,,,,,,,,,1460,12,,2.4,,1412,,26,75.0,7,38.868164,-77.038345,true,,
